Id,Age,BirthId,FirstName,Height,LastName,Name,Nationality,Number,Photo,Position,TeamId
911,34,,"",,"","Jaume Doménech","",1,https://media.api-sports.io/football/players/911.png,Goalkeeper,532
912,35,,"",,"",Neto,"",32,https://media.api-sports.io/football/players/912.png,Goalkeeper,42
916,28,,"",,"","M. Diakhaby","",4,https://media.api-sports.io/football/players/916.png,Defender,532
918,29,,"",,"","José Gayà","",14,https://media.api-sports.io/football/players/918.png,Defender,532
919,24,,"",,"","Hugo Guillamón","",6,https://media.api-sports.io/football/players/919.png,Defender,532
920,27,,"",,"","Toni Lato","",3,https://media.api-sports.io/football/players/920.png,Defender,798
925,28,,"",,"","Gonçalo Guedes","",29,https://media.api-sports.io/football/players/925.png,Attacker,39
926,31,,"",,"","G. Kondogbia","",19,https://media.api-sports.io/football/players/926.png,Midfielder,81
927,23,,"",,"","Lee Kang-In","",19,https://media.api-sports.io/football/players/927.png,Midfielder,85
928,35,,"",,"","Dani Parejo","",10,https://media.api-sports.io/football/players/928.png,Midfielder,533
930,27,,"",,"","Carlos Soler","",4,https://media.api-sports.io/football/players/930.png,Midfielder,48
931,24,,"",,"","Ferran Torres","",7,https://media.api-sports.io/football/players/931.png,Attacker,529
943,28,,"",,"","U. Garcia","",6,https://media.api-sports.io/football/players/943.png,Defender,81
945,26,,"",,"","J. Lotomba","",30,https://media.api-sports.io/football/players/945.png,Defender,209
951,27,,"",,"","M. Aebischer","",20,https://media.api-sports.io/football/players/951.png,Midfielder,500
957,27,,"",,"","D. Sow","",20,https://media.api-sports.io/football/players/957.png,Midfielder,536
963,35,,"",,"","L. Hrádecký","",1,https://media.api-sports.io/football/players/963.png,Goalkeeper,168
972,28,,"",,"","J. Tah","",4,https://media.api-sports.io/football/players/972.png,Defender,168
973,30,,"",,"","M. Weiser","",8,https://media.api-sports.io/football/players/973.png,Defender,162
978,25,,"",,"","K. Havertz","",29,https://media.api-sports.io/football/players/978.png,Attacker,42
979,30,,"",,"","D. Kohr","",31,https://media.api-sports.io/football/players/979.png,Midfielder,164
983,27,,"",,"","L. Bailey","",31,https://media.api-sports.io/football/players/983.png,Midfielder,66
984,28,,"",,"","J. Brandt","",10,https://media.api-sports.io/football/players/984.png,Midfielder,165
986,30,,"",,"","J. Pohjanpalo","",20,https://media.api-sports.io/football/players/986.png,Attacker,517
989,32,,"",,"","K. Volland","",10,https://media.api-sports.io/football/players/989.png,Attacker,182
999,22,,"",,"","B. Omeragić","",27,https://media.api-sports.io/football/players/999.png,Defender,82
1014,23,,"",,"","S. Sohm","",19,https://media.api-sports.io/football/players/1014.png,Midfielder,523
1082,32,,"",,"","S. Lainer","",22,https://media.api-sports.io/football/players/1082.png,Defender,163
1084,27,,"",,"","M. Pongračić","",5,https://media.api-sports.io/football/players/1084.png,Defender,502
1094,28,,"",,"","D. Samassékou","",18,https://media.api-sports.io/football/players/1094.png,Midfielder,167
1095,27,,"",,"","X. Schlager","",24,https://media.api-sports.io/football/players/1095.png,Midfielder,173
1096,24,,"",,"","D. Szoboszlai","",8,https://media.api-sports.io/football/players/1096.png,Midfielder,40
1098,26,,"",,"","P. Daka","",20,https://media.api-sports.io/football/players/1098.png,Attacker,46
1100,24,,"",,"","E. Haaland","",9,https://media.api-sports.io/football/players/1100.png,Attacker,50
1101,29,,"",,"","T. Minamino","",18,https://media.api-sports.io/football/players/1101.png,Midfielder,91
1109,35,,"",,"","C. Gamboa","",2,https://media.api-sports.io/football/players/1109.png,Defender,176
1117,27,,"",,"","K. Tierney","",3,https://media.api-sports.io/football/players/1117.png,Defender,42
1119,26,,"",,"","K. Ajer","",20,https://media.api-sports.io/football/players/1119.png,Defender,55
1124,27,,"",,"","O. Burke","",15,https://media.api-sports.io/football/players/1124.png,Attacker,162
1125,29,,"",,"","R. Christie","",10,https://media.api-sports.io/football/players/1125.png,Midfielder,35
1135,26,,"",,"","O. Édouard","",29,https://media.api-sports.io/football/players/1135.png,Attacker,46
1138,24,,"",,"","T. Weah","",22,https://media.api-sports.io/football/players/1138.png,Midfielder,496
1139,34,,"",,"","P. Gulácsi","",1,https://media.api-sports.io/football/players/1139.png,Goalkeeper,173
1141,31,,"",,"","M. Müller","",29,https://media.api-sports.io/football/players/1141.png,Goalkeeper,161
1144,28,,"",,"","L. Klostermann","",16,https://media.api-sports.io/football/players/1144.png,Defender,173
1145,25,,"",,"","I. Konaté","",5,https://media.api-sports.io/football/players/1145.png,Defender,40
1146,27,,"",,"","N. Mukiele","",23,https://media.api-sports.io/football/players/1146.png,Defender,168
1148,32,,"",,"","W. Orbán","",4,https://media.api-sports.io/football/players/1148.png,Defender,173
1149,26,,"",,"","D. Upamecano","",2,https://media.api-sports.io/football/players/1149.png,Defender,157
1150,25,,"",,"","T. Adams","",12,https://media.api-sports.io/football/players/1150.png,Midfielder,35
1153,26,,"",,"","A. Haidara","",8,https://media.api-sports.io/football/players/1153.png,Midfielder,173
1155,34,,"",,"","K. Kampl","",44,https://media.api-sports.io/football/players/1155.png,Midfielder,173
1157,27,,"",,"","K. Laimer","",27,https://media.api-sports.io/football/players/1157.png,Midfielder,157
1159,30,,"",,"","M. Sabitzer","",20,https://media.api-sports.io/football/players/1159.png,Midfielder,165
1161,24,,"",,"","E. Smith Rowe","",32,https://media.api-sports.io/football/players/1161.png,Midfielder,36
1165,25,,"",,"","Matheus Cunha","",10,https://media.api-sports.io/football/players/1165.png,Attacker,39
1166,28,,"",,"","T. Werner","",16,https://media.api-sports.io/football/players/1166.png,Attacker,47
1167,30,,"",,"","Y. Poulsen","",9,https://media.api-sports.io/football/players/1167.png,Attacker,173
1208,30,,"",,"",Hernani,"",27,https://media.api-sports.io/football/players/1208.png,Midfielder,523
1212,31,,"",,"","D. Kuzyaev","",14,https://media.api-sports.io/football/players/1212.png,Midfielder,111
1231,32,,"",,"","V. Coufal","",5,https://media.api-sports.io/football/players/1231.png,Defender,48
1234,26,,"",,"","A. Král","",20,https://media.api-sports.io/football/players/1234.png,Midfielder,540
1243,29,,"",,"","T. Souček","",28,https://media.api-sports.io/football/players/1243.png,Midfielder,48
1257,26,,"",,"","J. Koundé","",23,https://media.api-sports.io/football/players/1257.png,Defender,529
1264,31,,"",,"","Y. Sabaly","",23,https://media.api-sports.io/football/players/1264.png,Defender,543
1265,24,,"",,"","Y. Adli","",29,https://media.api-sports.io/football/players/1265.png,Midfielder,502
1266,28,,"",,"","T. Bašić","",26,https://media.api-sports.io/football/players/1266.png,Midfielder,487
1271,24,,"",,"","A. Tchouaméni","",14,https://media.api-sports.io/football/players/1271.png,Midfielder,541
1278,26,,"",,"","Y. Karamoh","",7,https://media.api-sports.io/football/players/1278.png,Attacker,503
1282,31,,"",,"","J. Joronen","",1,https://media.api-sports.io/football/players/1282.png,Goalkeeper,517
1291,28,,"",,"","D. Vavro","",18,https://media.api-sports.io/football/players/1291.png,Defender,161
1298,28,,"",,"","R. Skov","",24,https://media.api-sports.io/football/players/1298.png,Midfielder,182
1300,22,,"",,"","M. Daramy","",9,https://media.api-sports.io/football/players/1300.png,Attacker,93
1302,25,,"",,"","J. Wind","",23,https://media.api-sports.io/football/players/1302.png,Attacker,161
1304,25,,"",,"","D. Horkaš","",13,https://media.api-sports.io/football/players/1304.png,Goalkeeper,534
1314,30,,"",,"","Amir Rrahmani","",13,https://media.api-sports.io/football/players/1314.png,Defender,492
1321,26,,"",,"","L. Majer","",19,https://media.api-sports.io/football/players/1321.png,Midfielder,161
1322,26,,"",,"","N. Moro","",6,https://media.api-sports.io/football/players/1322.png,Midfielder,500
1323,26,,"",,"","Dani Olmo","",20,https://media.api-sports.io/football/players/1323.png,Midfielder,529
1358,25,,"",,"","E. Elmas","",6,https://media.api-sports.io/football/players/1358.png,Midfielder,173
1361,25,,"",,"","F. Kadıoğlu","",24,https://media.api-sports.io/football/players/1361.png,Midfielder,51
1364,29,,"",,"","Jaílson","",16,https://media.api-sports.io/football/players/1364.png,Midfielder,538
1369,30,,"",,"","M. Zajc","",21,https://media.api-sports.io/football/players/1369.png,Midfielder,96
1370,35,,"",,"","A. Ayew","",28,https://media.api-sports.io/football/players/1370.png,Attacker,111
1393,23,,"",,"","I. Mesík","",24,https://media.api-sports.io/football/players/1393.png,Defender,206
1405,29,,"",,"","T. Didillon","",1,https://media.api-sports.io/football/players/1405.png,Goalkeeper,195
1407,32,,"",,"","D. Appiah","",8,https://media.api-sports.io/football/players/1407.png,Defender,1063
1408,25,,"",,"","S. Bornauw","",3,https://media.api-sports.io/football/players/1408.png,Defender,161
1412,32,,"",,"","J. Lawrence","",15,https://media.api-sports.io/football/players/1412.png,Defender,419
1417,25,,"",,"","A. Saelemaekers","",56,https://media.api-sports.io/football/players/1417.png,Attacker,497
1422,22,,"",,"","J. Doku","",11,https://media.api-sports.io/football/players/1422.png,Attacker,50
1427,25,,"",,"","A. Sambi Lokonga","",12,https://media.api-sports.io/football/players/1427.png,Midfielder,536
1438,32,,"",,"","B. Leno","",1,https://media.api-sports.io/football/players/1438.png,Goalkeeper,36
1439,29,,"",,"","Héctor Bellerín","",2,https://media.api-sports.io/football/players/1439.png,Defender,543
1440,29,,"",,"","R. Holding","",4,https://media.api-sports.io/football/players/1440.png,Defender,52
1442,31,,"",,"","S. Kolašinac","",23,https://media.api-sports.io/football/players/1442.png,Defender,499
1445,27,,"",,"","K. Mavropanos","",15,https://media.api-sports.io/football/players/1445.png,Defender,48
1454,25,,"",,"","M. Guendouzi","",8,https://media.api-sports.io/football/players/1454.png,Midfielder,487
1455,28,,"",,"","A. Iwobi","",17,https://media.api-sports.io/football/players/1455.png,Attacker,36
1456,27,,"",,"","A. Maitland-Niles","",98,https://media.api-sports.io/football/players/1456.png,Midfielder,80
1457,35,,"",,"","H. Mkhitaryan","",22,https://media.api-sports.io/football/players/1457.png,Midfielder,505
1460,23,,"",,"","B. Saka","",7,https://media.api-sports.io/football/players/1460.png,Attacker,42
1461,30,,"",,"","Denis Suárez","",6,https://media.api-sports.io/football/players/1461.png,Midfielder,533
1463,25,,"",,"","J. Willock","",28,https://media.api-sports.io/football/players/1463.png,Midfielder,34
1464,32,,"",,"","G. Xhaka","",34,https://media.api-sports.io/football/players/1464.png,Midfielder,168
1467,33,,"",,"","A. Lacazette","",10,https://media.api-sports.io/football/players/1467.png,Attacker,80
1468,25,,"",,"","E. Nketiah","",9,https://media.api-sports.io/football/players/1468.png,Attacker,52
1469,34,,"",,"","D. Welbeck","",18,https://media.api-sports.io/football/players/1469.png,Attacker,51
1482,25,,"",,"","Thierry Correia","",12,https://media.api-sports.io/football/players/1482.png,Defender,532
1485,30,,"",,"","Bruno Fernandes","",8,https://media.api-sports.io/football/players/1485.png,Midfielder,33
1489,33,,"",,"","N. Gudelj","",6,https://media.api-sports.io/football/players/1489.png,Midfielder,536
1496,28,,"",,"",Raphinha,"",11,https://media.api-sports.io/football/players/1496.png,Attacker,529
1557,30,,"",,"","Pau López","",25,https://media.api-sports.io/football/players/1557.png,Goalkeeper,547
1561,33,,"",,"","Marc Bartra","",5,https://media.api-sports.io/football/players/1561.png,Defender,543
1566,25,,"",,"","Emerson Royal","",22,https://media.api-sports.io/football/players/1566.png,Defender,489
1567,33,,"",,"","A. Mandi","",2,https://media.api-sports.io/football/players/1567.png,Defender,79
1568,27,,"",,"","P. Akouokou","",4,https://media.api-sports.io/football/players/1568.png,Midfielder,80
1578,28,,"",,"","G. Lo Celso","",20,https://media.api-sports.io/football/players/1578.png,Midfielder,543
1580,32,,"",,"","William Carvalho","",14,https://media.api-sports.io/football/players/1580.png,Midfielder,543
1582,23,,"",,"","Róber","",7,https://media.api-sports.io/football/players/1582.png,Midfielder,413
1590,31,,"",,"","José Sá","",1,https://media.api-sports.io/football/players/1590.png,Goalkeeper,39
1600,28,,"",,"","K. Tsimikas","",21,https://media.api-sports.io/football/players/1600.png,Defender,40
1621,34,,"",,"","A. Donnarumma","",17,https://media.api-sports.io/football/players/1621.png,Goalkeeper,503
1622,25,,"",,"","G. Donnarumma","",1,https://media.api-sports.io/football/players/1622.png,Goalkeeper,85
1624,42,,"",,"","Pepe Reina","",25,https://media.api-sports.io/football/players/1624.png,Goalkeeper,895
1627,28,,"",,"","D. Calabria","",2,https://media.api-sports.io/football/players/1627.png,Defender,489
1631,32,,"",,"","R. Rodríguez","",12,https://media.api-sports.io/football/players/1631.png,Defender,543
1632,29,,"",,"","A. Romagnoli","",13,https://media.api-sports.io/football/players/1632.png,Defender,487
1639,24,,"",,"","M. Brescianini","",44,https://media.api-sports.io/football/players/1639.png,Midfielder,499
1640,30,,"",,"","H. Çalhanoğlu","",20,https://media.api-sports.io/football/players/1640.png,Midfielder,505
1646,27,,"",,"","Lucas Paquetá","",10,https://media.api-sports.io/football/players/1646.png,Midfielder,48
1649,26,,"",,"","P. Cutrone","",10,https://media.api-sports.io/football/players/1649.png,Attacker,895
1650,31,,"",,"",Suso,"",10,https://media.api-sports.io/football/players/1650.png,Midfielder,536
1672,27,,"",,"","D. Sinani","",10,https://media.api-sports.io/football/players/1672.png,Attacker,186
1696,25,,"",,"","S. Chukwueze","",21,https://media.api-sports.io/football/players/1696.png,Attacker,489
1697,28,,"",,"","Pablo Fornals","",18,https://media.api-sports.io/football/players/1697.png,Midfielder,543
1700,25,,"",,"","Iván Martín","",23,https://media.api-sports.io/football/players/1700.png,Midfielder,547
1701,25,,"",,"","Manu Morlanes","",8,https://media.api-sports.io/football/players/1701.png,Midfielder,798
1702,28,,"",,"",Pedraza,"",24,https://media.api-sports.io/football/players/1702.png,Midfielder,533
1703,26,,"",,"","A. Rațiu","",2,https://media.api-sports.io/football/players/1703.png,Defender,728
1707,32,,"",,"","Gerard Moreno","",7,https://media.api-sports.io/football/players/1707.png,Attacker,533
1708,29,,"",,"","Dani Raba","",10,https://media.api-sports.io/football/players/1708.png,Attacker,537
1717,23,,"",,"","L. Greiml","",12,https://media.api-sports.io/football/players/1717.png,Defender,203
1736,33,,"",,"","W. Foderingham","",21,https://media.api-sports.io/football/players/1736.png,Goalkeeper,48
1748,28,,"",,"","L. Coulibaly","",29,https://media.api-sports.io/football/players/1748.png,Midfielder,867
1754,29,,"",,"","G. Kamara","",28,https://media.api-sports.io/football/players/1754.png,Midfielder,94
1775,31,,"",,"","S. Gigot","",2,https://media.api-sports.io/football/players/1775.png,Defender,487
1798,32,,"",,"","F. Rønnow","",1,https://media.api-sports.io/football/players/1798.png,Goalkeeper,182
1800,34,,"",,"","K. Trapp","",1,https://media.api-sports.io/football/players/1800.png,Goalkeeper,169
